thread_url,post_text
https://forum.singaporeexpats.com/./viewtopic.php?t=73099,"Quote 0 login to like this post Post by KerryB » Thu, 30 Sep 2010 4:08 pm Thanks for the reply... I'm in the lease till June 2011. The landlors is tres agressive and I know he will persue.. I just hate being bullied. The place isgreat I just want him to fix the place.. and stay till June.. He's actually looking to sell but in this condition,, Fat chance!!"
https://forum.singaporeexpats.com/./viewtopic.php?t=73099,"Quote 0 login to like this post Post by Strong Eagle » Thu, 30 Sep 2010 4:28 pm Art of compromise. You have a UK landlord. Big hassle for him to get things fixed. You could get them fixed. Make an offer. a) List of everything that is screwed up... mold, water, paint b) Find someone to fix it all c) Get an estimate d) Offer to supervise repairs e) Take it out of the rent. f) Alternative - you go to case, small claims - health issues, safety issues... anything that will cost him money. Always be polite and persistent. When we moved in, landlady said exactly that to my wife... my you are persistent... but we got what we wanted and have a good working relationship with landlady. . The Mankind Project - Changing the world one man at a time ."
https://forum.singaporeexpats.com/./viewtopic.php?t=73099,"Quote 0 login to like this post Post by JayCee » Thu, 30 Sep 2010 5:09 pm KerryB wrote: Thanks for the reply... I'm in the lease till June 2011. The landlors is tres agressive and I know he will persue.. I just hate being bullied. The place isgreat I just want him to fix the place.. and stay till June.. He's actually looking to sell but in this condition,, Fat chance!! So you've been there 2+ years already and you're stuck in the lease until June 2011? How long is the lease?? Or did you renew the lease when you already had the problems? In which case, why?"
https://forum.singaporeexpats.com/./viewtopic.php?t=73099,"Quote 0 login to like this post Post by KerryB » Thu, 30 Sep 2010 5:10 pm Thank you that's great advise...."
https://forum.singaporeexpats.com/./viewtopic.php?t=73099,"Quote 0 login to like this post Post by JayCee » Thu, 30 Sep 2010 5:19 pm KerryB wrote: Thank you that's great advise.... Ok here's some advise for you. Learn to engage your brain before signing legally binding contracts and then bitching about it on the internet. Good enough?"
https://forum.singaporeexpats.com/./viewtopic.php?t=73099,"Quote 0 login to like this post Post by KerryB » Fri, 01 Oct 2010 1:19 pm JayCee... Good point, not that helpful though... GF"
https://forum.singaporeexpats.com/./viewtopic.php?t=73099,"Quote 0 login to like this post Post by sundaymorningstaple » Fri, 01 Oct 2010 1:31 pm JayCee wrote: KerryB wrote: Thank you that's great advise.... Ok here's some advise for you. Learn to engage your brain before signing legally binding contracts and then bitching about it on the internet. Good enough? Did you mean advise or did you mean advice? He may well have signed a 3 year contract (it's been done before). Maybe the leaks didn't start until after his moving in? Talk about engaging the gray stuff first....... pot? kettle? black? SOME PEOPLE TRY TO TURN BACK THEIR ODOMETERS. NOT ME. I WANT PEOPLE TO KNOW WHY I LOOK THIS WAY. I'VE TRAVELED A LONG WAY, AND SOME OF THE ROADS WEREN'T PAVED. ~ Will Rogers"
https://forum.singaporeexpats.com/./viewtopic.php?t=73099,"Quote 0 login to like this post Post by Strong Eagle » Fri, 01 Oct 2010 5:57 pm JayCee wrote: KerryB wrote: Thank you that's great advise.... Ok here's some advise for you. Learn to engage your brain before signing legally binding contracts and then bitching about it on the internet. Good enough? This is rather mean. I get that the OP is a good guy who signed a lease in good faith, and has gone the extra mile in trying to get things resolved, understanding that he has a landlord many miles away. Instead, the OP has been pissed upon. My strategy is for him to piss back, only let the landlord think that he is being showered with warm tea water, until such a time as he becomes a true dick, at which time, our OP takes good aim and pisses right down his throat. JayCee, I'd never hire you as a project manager. All problems have conflicts that require finding the middle ground. The middle ground is found through a combination of good will, carrots, and sticks. So far, OP has been good guy, living with a crap landlord. OP takes an action, which in my opinion was not the correct one, but landlord acts in character... a scheisskopf! OP, in order to effect a solution that does not escalate the issues, lays out the concerns and needs, provides a solution, and lays out the costs. All bear the costs... landlord must fix, OP leads the way. Emphasize with landlord that this is the best way out, all other alternatives have much worse consequence, including expense. If landlord proves to be a shit, time to piss down his throat. Be prepared to file court claims for health, lack of livability, whatever. Doesn't really matter, just that he will have to respond or face Singapore gahmen consequences. He needs to understand consequences. OP, friendly as always, notes that he will leave if evicted, but place is so screwed up it will take a lot of money to fix and he will be without rent otherwise. The point? Force the conversation to what the OP wants. And you, JayCee? What did you contribute? Nothing except derogatory comments which make you, not the OP, look small. Best. . The Mankind Project - Changing the world one man at a time ."
https://forum.singaporeexpats.com/./viewtopic.php?t=73099,"Re: Threat of eviction Quote 0 login to like this post Post by Mad Scientist » Sat, 02 Oct 2010 11:53 am KerryB wrote: Hi Folks, I have had a leak in my front room for the last 2 + years to the extent I have mold on the ceiling and the floor a constant puddle in the middle of the front room, excesive mold in other areas, a leak of the dining room area, termites and the list goes on. The landlord who is base in the UK has done nothing but make excuses. I am also aware that he has not paid his management fees for the last 12 month. I have stopped paying rent as it is the only way to get his attention to the problem.. He is now threatening eviction. Does anyone now the process. All i want is livable conditions and I'm sure if he could see the conditions I have be made to live in.. Well I don't think he would be paying rent either.. Advice.. or a good lawyers contacts please.. Cheers K If I could add on to what SE said, paper trail is very important. For every mail that you comms write a cc.. to a lawyer name . You can if you do know any lawyer friend that you are using his name just a ploy to make the LL understand that if everything goes to custard , you are prepared to go the extra mile to get this resolve. If it does blow up on your face, you can always engage the lawyer friend to resolve the dispute if you chose to. I did that tactic though I did not intend to use the lawyer at all. It works . From my experience if the LL is a Sger, he/she is scared sh*t if you let this goes to litigation and the court.This is the local mentality. The positive thinker sees the invisible, feels the intangible, and achieves the impossible.Yahoo !!!"
https://forum.singaporeexpats.com/./viewtopic.php?t=73099,"Quote 0 login to like this post Post by x9200 » Sat, 02 Oct 2010 12:27 pm Good point MS. I always cc to somebody if I expect that some sort of proof may be needed. Typically I do it to my agent (a very reasonable one). If OP has no lawyer friend or a trustful agent it could be anyone outside her/his closest family circle."
https://forum.singaporeexpats.com/./viewtopic.php?t=73099,"Quote 0 login to like this post Post by ksl » Sat, 02 Oct 2010 6:07 pm x9200 wrote: Good point MS. I always cc to somebody if I expect that some sort of proof may be needed. Typically I do it to my agent (a very reasonable one). If OP has no lawyer friend or a trustful agent it could be anyone outside her/his closest family circle. Fell a sleep at the wheel! Last edited by ksl on Sat, 02 Oct 2010 7:18 pm, edited 1 time in total. http://www.drinkingvinegar.com"
https://forum.singaporeexpats.com/./viewtopic.php?t=73099,"Quote 0 login to like this post Post by x9200 » Sat, 02 Oct 2010 7:06 pm Ksl, you responded in a wrong thread I will go to the right one."
https://forum.singaporeexpats.com/./viewtopic.php?t=73099,"Quote 0 login to like this post Post by ksl » Sat, 02 Oct 2010 7:19 pm x9200 wrote: Ksl, you responded in a wrong thread I will go to the right one. Thanks ! http://www.drinkingvinegar.com"
https://forum.singaporeexpats.com/./viewtopic.php?t=73099,"Quote 0 login to like this post Post by JayCee » Mon, 04 Oct 2010 10:49 am Ok, I'm not the one who made the first snidey comment, so for all those taking a potshot at me, whatever. I asked a question - how long is the lease. The second question was a what-if. I received a sarcastic reply, hence my reply. Maybe I didn't contribute anything to the thread, but then I couldn't if my first question wasn't answered could I? Being told to engage my grey matter by people who jump down numerous people's throats when they ask questions or start threads no worse than the OP's, that's a bit rich"
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Need HDB/Condo Rental Advice (Serangoon Nr Ave 4 or 5) Quote 0 login to like this post Post by Ronio.Ron » Tue, 21 Sep 2010 4:10 pm Hello All, I will be moving to Singapore end of Dec to start for Jan 1st and would like to rent an apartment near my office which is located on Serangoon North Avenue 5. I am on a tight budget of up to Singapore$ 1300 per month. May need to avoid any travel (greater than 15 mns walk or bus) due to early start for work. Would you pls suggest available locations for me with wife and new born child. I do understand this office location is closer to few shopping amenities as well. Understand HDB are the best option available, but I did find ""few"" condo 's online under Singapore$ 1300 bracket in high rise buildings. I have been through many posts here and websites but still not sure of the best location to stay as i dont yet understand locations/roads in Singapore. thanks, RR"
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Quote 0 login to like this post Post by beppi » Tue, 21 Sep 2010 8:26 pm Sorry to disappoint you, but if you find any HDB at all for S$1300/month, it will be a crappy shithole in a location nobody else wants - definitely not near office, shops or anything else you need. For S$1800-2000 you'll be able to find something (HDB) that fits what you are looking for and is near your office."
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Re: Need HDB/Condo Rental Advice (Serangoon Nr Ave 4 or 5) Quote 0 login to like this post Post by Asdracles » Wed, 22 Sep 2010 12:53 am Ronio.Ron wrote: Understand HDB are the best option available, but I did find ""few"" condo 's online under Singapore$ 1300 bracket in high rise buildings. I have been through many posts here and websites but still not sure of the best location to stay as i dont yet understand locations/roads in Singapore. Double check, please. Under that price, Im sure you are renting a room and not the whole condo"
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Quote 0 login to like this post Post by revhappy » Wed, 22 Sep 2010 11:42 am Also, Please dont look for the absolute cheapest HDBs. I would say dont even consider any house less than 1.8k. More often than not if you get something cheap, either there is some issue with the house, it may be unapproved or it could even be a SCAM! One of the very common issues here in SG is Loan Shark attacks on houses. Hunting a flat is a real experience in itself. Welcome to Singapore! You are in for a lot of fun."
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Re: Need HDB/Condo Rental Advice (Serangoon Nr Ave 4 or 5) Quote 0 login to like this post Post by Ronio.Ron » Fri, 24 Sep 2010 11:14 am Thanks, Point noted, will keep my eyes doubly open before i agree to any deal. What would help is a pointer on what to look out for when going for such a deal. Is there a possibility of getting cheated by anyone and everyone. How are loan sharks affecting rental stay - how to avoid. rgds RR"
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Quote 0 login to like this post Post by beppi » Fri, 24 Sep 2010 12:35 pm There are many dishonest real estate agents in Singapore, search this forum for some horror stories! Yet if you are in a hurry, it's difficult to avoid them. I recommend arranging a month or so temporary accommodation at the beginning to have sufficient time for house hunting. Dishonest landlords usually become apparent only at the end of a lease, when they don't return your deposit. Again, there are plenty of stories in this forum. Loan shark problems are not too common (but maybe more frequent in the lowest rent areas you are looking for), but a big nuisance it it hits you (and there is basically nothing you can do). It starts if a previous occupant of the flat you are renting owes money to an loan shark and didn't update his/her new address with them. So the (illegal) loan shark, who cannot use legal means to recover his money, will send his goons to the flat and they can be very nasty, threaten, damage things, etc. Don't worry too much, though: If you avoid property agents (or manage to find a good one - in case you think their service is worth the fee) and let common sense and gut feeling decide about landlord and neighborhood, you will be fine in most cases. Good luck!"
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Quote 0 login to like this post Post by beppi » Fri, 24 Sep 2010 12:37 pm Oh, one more thing: When looking for HDB flats, always check (with HDB directly!) whether it is ""approved"" (meaning legal to rent out). If not - no matter what agent and/or landlord tell you - stay away!"
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Re: Need HDB/Condo Rental Advice (Serangoon Nr Ave 4 or 5) Quote 0 login to like this post Post by Ronio.Ron » Fri, 24 Sep 2010 6:41 pm Wow, this is real news to me. I did some cross checking inside this forums and man did i get to see all kinds of ways to cheat someone coming in from outside Singapore. Beppi, to be honest I agree and not surprised, but considering how small a country this in comparison to china or India or USa. very surprised to see this can happen in broad daylight. what i'm saying is about Landlords cheating their tenants OR landlord being totally unresponsive in case of damage or issues with HDB flats and most imp of all Agents cheating ppl directly and making off with money or being hand-in-glove with landlords to screw innocent renters. I also have a query, some of my senior employees wife's are doing estate agency work as part time, can they be trusted with our hard earned money. Also since seeing a house how long will it take for me to cross-reference with the HDB authority to confirm if indeed this house is for rent and legally able landlords. Do they have anywhere where Landlords and or agents are rated on their performance (i may be naive, but definitely want to keep my eyes wide open). thanks for heads up - all. rgds"
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Re: Need HDB/Condo Rental Advice (Serangoon Nr Ave 4 or 5) Quote 0 login to like this post Post by x9200 » Fri, 24 Sep 2010 9:35 pm Ronio.Ron wrote: Wow, this is real news to me. I did some cross checking inside this forums and man did i get to see all kinds of ways to cheat someone coming in from outside Singapore. Beppi, to be honest I agree and not surprised, but considering how small a country this in comparison to china or India or USa. very surprised to see this can happen in broad daylight. They are very greedy (seems like one of the most greedy social group) and they know that your position will be often very hard as many expats leave the country so it is very difficult for them to sue such scammy landlord. Legally it is ok - this is a civil case, not a criminal one so theoretically you have the legal means to sue the bastards but for practical reasons this right is not that often executed (apparently)."
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Quote 0 login to like this post Post by beppi » Sun, 26 Sep 2010 6:08 am The reason that the legal route isn't often used in such conflicts in Singapore is the fact that legal fees (e.g. lawyer costs) are not borne by the losing party. Thus a rental or deposit dispute, where the fees are easily higher than the disputed amount, is simply not worth pursuing legally (even if you win), from a purely financial standpoint. You are better off finding another solution, or even walking away empty-handed."
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Quote 0 login to like this post Post by x9200 » Sun, 26 Sep 2010 8:05 am Actually there is another reason: lack of legal awareness. Vast majority of the disputes between tenants and landlords are under the jurisdiction of Small Claims Tribunals. Typically it costs around S$10 of legal costs to file a claim and it can be the only legal cost for the whole lawsuit."
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Re: Need HDB/Condo Rental Advice (Serangoon Nr Ave 4 or 5) Quote 0 login to like this post Post by Ronio.Ron » Mon, 27 Sep 2010 2:27 pm So what is indeed the best way to go about this process. Assuming one has 2 weeks of paid accommodation, how wud you suggest i pick my agent who can be of help and not cheat me in broad daylight."
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Quote 0 login to like this post Post by x9200 » Mon, 27 Sep 2010 3:01 pm There is no good way to work around dishonest landlords and agents if you leave Singapore immediately after finishing your housing contract. To minimize potential damages you simply have to be paranoid not trusting anybody and documenting everything and everywhere and not accepting any part of the agreement if you do not like it. If the landlord tells/promises you something - have it on paper. Always. If you take over the apartment take a lot of photos, cover every inch of the place. Same when you leave. Some people do not pay the last rent(s) to avoid problems with the deposit but it could be easily a double edge sword as majority of TAs has the clause not allowing such thing and could be a good reason to kick you out from the apartment. It is really impossible to cover everything in one post so simply browse/search some tenant + problems related topics."
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Quote 0 login to like this post Post by sundaymorningstaple » Mon, 27 Sep 2010 4:43 pm This is a good place to start: http://forum.singaporeexpats.com/ftopic62035.html SOME PEOPLE TRY TO TURN BACK THEIR ODOMETERS. NOT ME. I WANT PEOPLE TO KNOW WHY I LOOK THIS WAY. I'VE TRAVELED A LONG WAY, AND SOME OF THE ROADS WEREN'T PAVED. ~ Will Rogers"
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Quote 0 login to like this post Post by Strong Eagle » Mon, 27 Sep 2010 6:45 pm I've gone through my entire house and taken pictures of everything upon move in. This shows the condition of everything from the floors, to the bathroom tile, to the exterior and the yard. I burned a CD for landlord and for me. Now we both know how things look like. I will say that my landlady is a very reasonable person, and I believe, trustworthy... so I don't expect the horror shows that seem to creep out of HDB rentals. . The Mankind Project - Changing the world one man at a time ."
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Re: Need HDB/Condo Rental Advice (Serangoon Nr Ave 4 or 5) Quote 0 login to like this post Post by Ronio.Ron » Wed, 29 Sep 2010 3:35 pm Wow, this is getting really interesting out here.,...OK, so i will indeed follow ur steps, act a little paranoid and detail every document and every inch of our agreement with landlord. The Cd idea was really neat - well done eagle...tht gives a nice touch to the words - ""being thorough"". i shall indeed do it - come what may, even if landlord is nice or not. not that i wud know in first few meetings. again another question (thnks for the link) there are bid real estate agencies and there are individuals whom to trust and why? I believe the standard now is I as a renter pay (1 mnth advance + 1 month deposit) before moving in and rest is dealt between landlord and agent? And the agreement is to be made by the agent on behalf of me and landlord? thanks in advance"
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Quote 0 login to like this post Post by Saint » Wed, 29 Sep 2010 5:26 pm I've been looking for a new place for the last 6 weeks and I came across virtually every scam/trick that agents can con the unexpected victim with. Unfortunately they picked on the wrong person with me! Here are just a few of what they've tried 1) Signed LOI and handed over security deposit only for agent to come back and say LL had better offer of $500 above asking price, $1k more than I had agreed! Told him exactly what he can do with my offer! Strangely the apartment is still available for rent 2) I signed LOI and handed over security deposit cheque and insisted that the agent doesn't hand over to LL until he signs LOI. Agent just goes ahead and hands over deposit to LL which is duly banked and then LL wont sign LOI! Police and Legal action threats and I get the deposit back. 3) The LL and I sign the LOI and hand over security deposit. A week later we are just about to sign TA and agent tells us that the rent will be raised by $400! I told him where he can stick his TA! 4) Agent advertises an apartment as 3+1 bedder 1300sqft, go and view it and but only a 2 bedder and barely 900sqft. Trying to keep a straight face I told the agent that the previous tenants must have taken a whole bedroom and 400sqft with them when they vacated! Typical the agent didn't understand! These are just some of the experiences we've had. Anyway we've just extended our current TA for 6 months with option to extend a further 6 months. 20 Guys, 10 Tuk Tuks, 1,100km in 6 Days!"
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Quote 0 login to like this post Post by ksl » Wed, 29 Sep 2010 10:29 pm Nice one Saint! http://www.drinkingvinegar.com"
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Quote 0 login to like this post Post by x9200 » Thu, 30 Sep 2010 7:56 am Saint wrote: I've been looking for a new place for the last 6 weeks and I came across virtually every scam/trick that agents can con the unexpected victim with. Unfortunately they picked on the wrong person with me! Here are just a few of what they've tried All these within 6 weeks? Yeah, a nice one. IIRC you do not use any agent on your side what probably explain the frequency and shows how opportunistic the LL and agents are here."
https://forum.singaporeexpats.com/./viewtopic.php?t=72895,"Quote 0 login to like this post Post by Saint » Thu, 30 Sep 2010 9:07 am x9200 wrote: Saint wrote: I've been looking for a new place for the last 6 weeks and I came across virtually every scam/trick that agents can con the unexpected victim with. Unfortunately they picked on the wrong person with me! Here are just a few of what they've tried All these within 6 weeks? Yeah, a nice one. IIRC you do not use any agent on your side what probably explain the frequency and shows how opportunistic the LL and agents are here. We tried using one agent but as per usual we gave him specific requirements and after spending a weekend viewing about 10 apartments not a single one vaguely met our requirements so we gave up and just used the net and searched for suitable apartments. 20 Guys, 10 Tuk Tuks, 1,100km in 6 Days!"
https://forum.singaporeexpats.com/./viewtopic.php?t=72729,"Condos close to Buona Vista Quote 0 login to like this post Post by RugbyLad » Wed, 15 Sep 2010 12:42 am Hi. Me and my wife gonna move to Singapore in November. In October I'll have a pre-visit for a 1 week to have a look what is Singapore looks like and I plan to visit some condos . I won't rent until December because my company will pay 1st month for apart hotel, so I want to save a bit. But anyway, I think that it will be a good idea to know which condo s will be good for me. Our company's office is in the Buona Vista area so I think D5 will be ideal location isn't it? I've read loadz of good opinions about East Coast but it looks to far for me (I won't drive a car coz it looks too expensive). Could anyone recommend some condos in this (Buona Vista) or other ""handy"" area? We're a couple without kids, so we don't care about schools and other children facilities. I would like to pay about 3K per month for the accommodation (not sure that my wife will find a job quickly). Main requirements for the condo are: 2 bedrooms (1 is an option, bu I prefer 2) probably study room good kitchen (I like to cook) good gym (don't care about machines, but want good set of dumbbells and barbells). swimming pool (don't have any specific requirements about it) shops, restaurants/pubs not far from condo, at least 1 mini-mart beside condo. It will be good if I will find furnished place but it looks like it isn't common in Singapore. Thanks for any recommendations! Looking forward to enjoy Asia"
https://forum.singaporeexpats.com/./viewtopic.php?t=72729,"Quote 0 login to like this post Post by JayCee » Wed, 15 Sep 2010 11:12 am Dover Parkview Heritage view Google them I live in dover parkview and pay just over 3K, when I look on the net the prices for 2 beds seem to vary between 3-3.5K so you should be able to find something. The gym is tiny, old, and generally pretty crappy, but there is a fitness first at fusionopolis 15 mins walk away. Holland village is roughly a mile away for bars and restaurants"
https://forum.singaporeexpats.com/./viewtopic.php?t=72729,"Quote 0 login to like this post Post by x9200 » Wed, 15 Sep 2010 12:24 pm Heritage view One of these places you need to visit to get the right image. Crappy, overpriced, claustrophobic. IMHO of course."
https://forum.singaporeexpats.com/./viewtopic.php?t=72729,"Quote 0 login to like this post Post by JayCee » Wed, 15 Sep 2010 6:14 pm x9200 wrote: Heritage view One of these places you need to visit to get the right image. Crappy, overpriced, claustrophobic. IMHO of course. I can't comment, it's just the place next door that I walk past sometimes, never actually been inside. Your statement could probably describe 80% of condos in Singapore though"
https://forum.singaporeexpats.com/./viewtopic.php?t=72729,"Quote 0 login to like this post Post by x9200 » Thu, 16 Sep 2010 8:37 am I found this particular one somehow exceptional. For a pretty large number of condos we visited during our housing hunts this one was the most disappointing. The apartments were acceptable and not much different from many other condo s but the whole vibe, the common places, a very weird inner well staircase/ claustrophobic corridors.... We ended up in Holland in a brand new condo paying something like 300-500 more (3+1). Incomparably better place by the standard of living and location-wise."
https://forum.singaporeexpats.com/./viewtopic.php?t=72729,"Quote 0 login to like this post Post by durain » Thu, 16 Sep 2010 6:11 pm is heritage view the one with lots of swimming pools? if that's the one, then it is pants."
https://forum.singaporeexpats.com/./viewtopic.php?t=72729,"Quote 0 login to like this post Post by x9200 » Fri, 17 Sep 2010 7:56 am Yep, lots of small ""swimming"" pools AFAIR."
https://forum.singaporeexpats.com/./viewtopic.php?t=72729,"Quote 0 login to like this post Post by valleyman » Wed, 29 Sep 2010 4:34 pm Go for Dover parkview. Its slightly older but very well maintained. The liveable space is also much better than the newer condos . The view from the condo used to be more open until a few years back, but now new HDB buidlings surround it from almost all sides. The pool is awesome."
https://forum.singaporeexpats.com/./viewtopic.php?t=73012,"Location Advice Quote 0 login to like this post Post by Eddie80 » Sun, 26 Sep 2010 4:54 pm Hi All I'll be moving over to Singapore next month and my employer is putting me up for 6 weeks whilst I bed in and establish where to live. Ill be working in Suntec Tower 1 and ideally want to be no more than 20 mins commute on MRT. I have a budget up to 3K and looking at district 5 is this a e nice area? (ideally want to be by the sea). Seen nice condo at West Bay near Dover/Clementi and Bueno Vista apartments - is this a nice area? Ill moving with my girlfriend I already have a job she will look upon arrival (but her employer in UK has offered her a contractor work - which is good!) As ill be in the office I would like certainly for the first 6 months be in an area where we can meet people, ideally with a pool etc - to keep her happy while we bed in and undertsand our surroundings better ... I suppose what im asking is is there any areas to concentrate our search on, 20 mins give or take to the centre and be good starting location for our new life in SIngapore (etra preference would be by the sea, but 3K might not allow us, especially as we would like a 2 bed!) Any suggestions and recommendations would be great! Thanks in advance Eddie"
https://forum.singaporeexpats.com/./viewtopic.php?t=73012,"Quote 0 login to like this post Post by Mad Scientist » Sun, 26 Sep 2010 5:50 pm There alot of posts about this in the forum. Why don't you go to the search button under the profile link to read and absorb I would be incline to suggest that you rent a Service Apartment for a month approx. and then go for house hunting when you are here. Seeing is believing as there are many cowboys agents and landlords alike who will scheme on vulnerable tenant. If you still cannot get what you are looking for, throw a line , someone will pick up the slack. The positive thinker sees the invisible, feels the intangible, and achieves the impossible.Yahoo !!!"
https://forum.singaporeexpats.com/./viewtopic.php?t=73012,"Quote 0 login to like this post Post by Eddie80 » Sun, 26 Sep 2010 5:59 pm sound advice thanks!"
https://forum.singaporeexpats.com/./viewtopic.php?t=73012,"Quote 0 login to like this post Post by observer » Sun, 26 Sep 2010 11:06 pm Mad Scientist wrote: I would be incline to suggest that you rent a Service Apartment for a month approx. and then go for house hunting when you are here. No need for the additional cost of a service apartment, I think 6 weeks is more than enough time to find a place. The key will be to get a trustworthy agent, so I suggest as soon as you arrive, to get recommendations from your new colleagues or maybe your employer will have several. It's common sense - if you try to come in before I go out, I can't go out. And you can't come in! Lose-lose!"
https://forum.singaporeexpats.com/./viewtopic.php?t=73012,"Quote 0 login to like this post Post by BigSis » Tue, 28 Sep 2010 3:36 pm I don't really know too much about district 5 apart from that there don't seem to be too many condos right by the sea around there (apart from the Caribbean at Keppel Bay which might be too expensive) - have you been there to have a look around yet? East coast is more the 'condo by the sea' area, although as the ECP runs outside everyone's windows, the condo by the sea doesn't really exist there either - we get a sea view but a traffic noise! I think you'll just have to have a look around when you get here and get a feel for the place. People used to always mention Holland Village as a great place to live when we were organising our move over here but when we arrived we found that we didn't like the place, so we ended up on the East Coast."
https://forum.singaporeexpats.com/./viewtopic.php?t=73012,"Quote 0 login to like this post Post by Girl_Next_Door » Tue, 28 Sep 2010 4:30 pm Your office will be at Suntec, so you might want to focus on condos along the new circle line if you want less than 20mins commute time. There are a few stations that are near Suntec including Esplanade & Promenade on the circle line, so you can get off conveniently, depending on which building you are working within Suntec. Of course, you can also get off Cityhall but its a good 10-15mins walk to Suntec, depending (again) on which building you are working in Suntec. Assuming you are coming from UK (since you mentioned your gf's employer in UK), you might need some getting used to, with Singapore weather. With a budget of $3k, don't expect to find a brand new 2-bedroom property . You will probably need to check out the older apartments/condos. You can investigate if there are any suitable condo s within your budget around Stadium/Mountbatten train station. Its a popular expat area and there is some seaview, or sort, depending on which condos you are looking at. If you are looking at Dover/Clementi/Buona Vista, note that you won't be able to get to office via train within 20mins (including the short trek from Cityhall to Suntec). Clementi is more heartland area (i.e. more locals). Buona Vista is near Holland Village, which is another popular expat area. There are several buses that goes from Holland Village to Suntec and I understand the bus-ride is about 20mins."
https://forum.singaporeexpats.com/./viewtopic.php?t=71477,"Best place to live for early 30's professional couple, no ki Quote 0 login to like this post Post by frederic111 » Sat, 24 Jul 2010 1:30 am Hi, my wife and I are moving to Singapore in a couple months for my work and we're trying to figure out where to live. I will work in zone 5, but will have a car. She's looking for work now. We're early 30s, have no kids and are looking for a place with lots of restaraunts, bars, going out places. We currently live in the centre of London and like it. Thanks!"
https://forum.singaporeexpats.com/./viewtopic.php?t=71477,"Quote 0 login to like this post Post by jeffreyong » Tue, 10 Aug 2010 5:30 pm zone 5? which area in singapore is that? north? south? east? west?"
https://forum.singaporeexpats.com/./viewtopic.php?t=71477,"Quote 0 login to like this post Post by adven7 » Wed, 11 Aug 2010 11:05 pm Zone 5 is what we called the twilight zone. Strange thing happens there. Really really strange thing...beware."
https://forum.singaporeexpats.com/./viewtopic.php?t=71477,"Quote 0 login to like this post Post by chachacha » Fri, 20 Aug 2010 8:49 pm If I am not mistaken, district 5 is South West so you would have a commute in the morning."
https://forum.singaporeexpats.com/./viewtopic.php?t=71477,"Quote 0 login to like this post Post by SpecialK » Tue, 31 Aug 2010 3:24 pm Hi, Depends on what you want? More chilled area, nice restaurants not too much of a city vibe, then I was suggest somewhere around Holland Village, Sixth Avenue, One North etc. Or do you want somewhere closer to Orchard, where is is busier and more expensive for rental, not saying the above are far out ( ten mins in cab) Will you be spending more time at the condo ? you would want a nice pool etc"
https://forum.singaporeexpats.com/./viewtopic.php?t=71477,"Re: Best place to live for early 30's professional couple, n Quote 0 login to like this post Post by iamrubyvernon » Mon, 27 Sep 2010 5:11 pm frederic111 wrote: Hi, my wife and I are moving to Singapore in a couple months for my work and we're trying to figure out where to live. I will work in zone 5, but will have a car. She's looking for work now. We're early 30s, have no kids and are looking for a place with lots of restaraunts, bars, going out places. We currently live in the centre of London and like it. Thanks! Go central. Try places like Robertson Quay, River Valley, Somerset, Tiong Bahru, Mt Sophia, Newton, Novena. Holland Village is a little too far for me (and no MRT). When you arrive, ask your agent to take you to a variety of neighbourhoods so you can decide for yourself where you like the best. Then, once you've zoned in on a particular area, ask to see different condos to get the best deal."
https://forum.singaporeexpats.com/./viewtopic.php?t=72987,"buying a condo in Balestier Quote 0 login to like this post Post by emilia.p » Sat, 25 Sep 2010 1:03 pm We have been offered to buy a new condo in Balestier 10-15 min walking distance to Novena MTR. I am concerned about the area though, how is it? Any experience living there? We plan to move to there in 2/3 years once the condo will be finished with 2 small children thanks for the advice"
https://forum.singaporeexpats.com/./viewtopic.php?t=72987,"Quote 0 login to like this post Post by sundaymorningstaple » Sat, 25 Sep 2010 2:29 pm Balestier? Good for Gambling dens and majong parlours in some of the older condos there. Otherwise? Okay I suppose. Lots of karoke lounges along there as well. SOME PEOPLE TRY TO TURN BACK THEIR ODOMETERS. NOT ME. I WANT PEOPLE TO KNOW WHY I LOOK THIS WAY. I'VE TRAVELED A LONG WAY, AND SOME OF THE ROADS WEREN'T PAVED. ~ Will Rogers"
